symbol,price
OPBTC,0.00006637
OPBUSD,1.80300000
OPUSDT,4.54100000
OGBUSD,4.41600000
KEYBUSD,0.00543000
ASRBUSD,2.15900000
FIROBUSD,1.44100000
NKNBUSD,0.09720000
OPBNB,0.00933500
OPEUR,4.15800000
GTOBUSD,0.02863000
SNXETH,0.00113100
WBTCBUSD,40760.13000000
BELETH,0.00041170
LITETH,0.00035510
LEVERUSDT,0.00275900
LEVERBUSD,0.00130800
BURGERETH,0.00045000
PEOPLEETH,0.00000668
UNFIETH,0.00224100
BONDETH,0.00266500
STORJTRY,28.89000000
OPETH,0.00115700
ETCTRY,1247.60000000
WINGETH,0.00352100
FILETH,0.00287500
GLMBUSD,0.17860000
SSVBUSD,15.74000000
STGBTC,0.00001095
STGBUSD,0.41400000
STGUSDT,0.74950000
ANKRTRY,1.61520000
ARKBUSD,0.53560000
BETHBUSD,1551.73000000
LOOMBUSD,0.04003000
SNMBUSD,0.01470000
AMBBUSD,0.00796000
LUNCUSDT,0.00019366
PHBBUSD,0.65880000
GASBUSD,9.21600000
NEBLBUSD,0.35400000
PROSBUSD,0.31500000
VIBBUSD,0.04217000
GMXBTC,0.00082900
GMXBUSD,31.67000000
GMXUSDT,56.82000000
AGIXBUSD,0.29947000
NEBLUSDT,0.35500000
SNTBUSD,0.02283000
POLYXBTC,0.00000407
POLYXBUSD,0.12170000
POLYXUSDT,0.27870000
APTBTC,0.00019705
APTUSDT,13.48430000
APTBUSD,7.31980000
BTCPLN,272775.00000000
ETHPLN,15636.00000000
BUSDPLN,4.06500000
APTEUR,12.34680000
APTTRY,442.30000000
APTBRL,39.76000000
QKCBUSD,0.00869500
OSMOBTC,0.00002441
OSMOUSDT,1.67070000
OSMOBUSD,0.46400000
HFTBTC,0.00000738
HFTBUSD,0.25890000
HFTUSDT,0.50500000
ARPAETH,0.00002363
PHBUSDT,3.58280000
VITEBUSD,0.01726000
HOOKBTC,0.00002046
HOOKUSDT,1.40580000
HOOKBUSD,0.89410000
HOOKBNB,0.00319530
MAGICBTC,0.00002020
MAGICBUSD,0.55850000
MAGICUSDT,1.38430000
BUSDRON,4.62800000
HIFIETH,0.00025310
HIFIUSDT,0.80700000
RPLBTC,0.00064100
RPLBUSD,24.17000000
RPLUSDT,35.15000000
PROSUSDT,0.52800000
FETTRY,98.37700000
GFTBUSD,0.02911000
AGIXUSDT,1.31911000
APTETH,0.00343700
BTCRON,312413.00000000
GNSUSDT,5.89900000
GNSBTC,0.00008610
SYNBTC,0.00002378
SYNUSDT,1.62770000
VIBUSDT,0.11355000
SSVUSDT,36.57000000
LQTYUSDT,1.82100000
LQTYBTC,0.00002670
AMBUSDT,0.01481000
BETHUSDT,1556.27000000
CFXTRY,10.77500000
STXTRY,92.60500000
USTCUSDT,0.03605892
GASUSDT,7.16400000
GLMUSDT,0.69150000
PROMUSDT,14.36000000
QKCUSDT,0.01461000
UFTUSDT,0.47250000
IDBTC,0.00001185
IDBNB,0.00094930
IDUSDT,0.81285000
ARBBTC,0.00003132
ARBUSDT,2.14420000
AGIXTRY,43.19200000
LOOMUSDT,0.11344000
OAXUSDT,0.22770000
ARBTUSD,2.14160000
ARBTRY,70.32000000
ARBEUR,1.96570000
IDTUSD,0.81212000
IDTRY,26.66100000
IDEUR,0.18769000
LDOTUSD,3.41500000
MATICTUSD,1.13720000
OPTUSD,4.53600000
SOLTUSD,146.07000000
SSVTUSD,36.47000000
RDNTBTC,0.00000558
RDNTUSDT,0.38220000
RDNTTUSD,0.38160000
ARBRUB,95.10000000
JOETRY,18.96000000
MAGICTRY,45.45000000
USDTPLN,3.98600000
ACHTRY,1.10650000
XVSTRY,448.60000000
EGLDRON,315.80000000
USDTRON,4.57000000
USDTARS,993.20000000
DOGETUSD,0.16690000
WBTCUSDT,68479.87000000
EDUUSDT,1.00465000
EDUTUSD,1.00416000
EDUBNB,0.00206020
EDUBTC,0.00001468
EDUEUR,0.47455000
EDUTRY,32.96000000
SUIUSDT,1.63280000
SUITUSD,1.63000000
SUIBTC,0.00002386
SUIBNB,0.00335200
SUIEUR,1.49030000
SUITRY,53.56000000
AERGOUSDT,0.17710000
RNDRTRY,379.00000000
PEPEUSDT,0.00000886
PEPETUSD,0.00000886
FLOKIUSDT,0.00025213
FLOKITUSD,0.00003203
OGTRY,196.50000000
PEPETRY,0.00029099
WBETHETH,1.03140000
ASTUSDT,0.19730000
SNTUSDT,0.05212000
FLOKITRY,0.00826770
CITYTRY,127.20000000
COMBOUSDT,1.21430000
COMBOBNB,0.00227200
COMBOTRY,39.74000000
LTCTRY,2900.00000000
RADTRY,81.24000000
BTCARS,67913746.00000000
OPTRY,148.86000000
PAXGTRY,70106.00000000
MAVBTC,0.00000963
MAVUSDT,0.66030000
MAVTUSD,0.66000000
CFXTUSD,0.32830000
PENDLEBTC,0.00004722
PENDLEUSDT,3.24130000
PENDLETUSD,3.23700000
MAVTRY,21.66000000
OCEANTRY,41.59900000
TUSDTRY,32.85000000
ARBETH,0.00054600
BCHTRY,14169.00000000
XVGTRY,0.19630000
XVGTUSD,0.00598600
ARKMUSDT,3.34040000
ARKMTUSD,3.34320000
ARKMTRY,109.50000000
ARKMBNB,0.00687290
ARKMBTC,0.00004884
WBETHUSDT,4045.36000000
ACATRY,4.42500000
AVAXTUSD,42.99000000
COMPTUSD,90.03000000
COMPTRY,2963.00000000
XECTRY,0.00225960
QUICKTUSD,0.04668000
WLDUSDT,10.45400000
WLDBTC,0.00015279
BNBFDUSD,486.00000000
FDUSDBUSD,1.00000000
FDUSDUSDT,1.00200000
ARKMRUB,40.11000000
WLDTRY,343.02000000
WLDRUB,218.30000000
AMPTRY,0.17188000
OGNTRY,7.70800000
BTCFDUSD,68291.95000000
ETHFDUSD,3915.48000000
ASRTRY,100.06000000
ATMTRY,106.60000000
ACMTRY,87.44000000
BARTRY,100.87000000
JUVTRY,94.00000000
PSGTRY,171.22000000
SEIBNB,0.00188370
SEIBTC,0.00001342
SEIFDUSD,0.91640000
SEITRY,30.11200000
SEIUSDT,0.91810000
CYBERBNB,0.02480900
CYBERBTC,0.00017648
CYBERFDUSD,12.06100000
CYBERTRY,396.50000000
CYBERUSDT,12.08500000
CYBERTUSD,12.00300000
SEITUSD,0.91540000
LPTTRY,770.10000000
UNITRY,471.30000000
SOLFDUSD,145.82000000
TOMOTRY,40.26000000
UNFITRY,271.70000000
XRPFDUSD,0.62210000
DOGEFDUSD,0.16673000
CYBERETH,0.00305800
MTLTRY,81.88000000
ARKUSDT,1.12550000
CREAMUSDT,18.78000000
GFTUSDT,0.02638000
IQUSDT,0.01265000
USDTVAI,1.01300000
ARBFDUSD,2.14010000
FDUSDTRY,32.88000000
FRONTTRY,25.70900000
SUIFDUSD,1.62840000
NTRNBTC,0.00002216
NTRNUSDT,1.52630000
NTRNBNB,0.00313900
FILFDUSD,11.25700000
FRONTTUSD,0.77980000
LEVERTRY,0.09055000
LTCFDUSD,88.18000000
ADAFDUSD,0.73290000
RUNETUSD,7.51700000
TRBTRY,3485.00000000
ATOMFDUSD,13.81000000
AVAXFDUSD,43.06000000
BANDTRY,85.65000000
BCHFDUSD,432.90000000
LOOMTRY,3.73200000
MATICFDUSD,1.13730000
ALGOFDUSD,0.27550000
DOTFDUSD,10.73200000
FTMFDUSD,0.79260000
LINKFDUSD,19.99300000
NEARFDUSD,6.15400000
STRAXTRY,51.77000000
TIABTC,0.00025260
TIAUSDT,17.30000000
TIATRY,567.10000000
MEMEBNB,0.00009112
MEMEUSDT,0.04438400
MEMEFDUSD,0.04424800
MEMETUSD,0.04432500
MEMETRY,1.45546000
ORDIBTC,0.00113730
ORDIUSDT,77.81300000
ORDITRY,2553.00000000
EGLDFDUSD,68.93000000
FETFDUSD,3.00000000
GASFDUSD,7.16500000
INJETH,0.01054000
INJTUSD,41.43000000
OPFDUSD,4.53400000
ORDIFDUSD,77.65800000
ORDITUSD,77.64800000
RNDRFDUSD,11.53300000
SHIBTUSD,0.00003451
BEAMXUSDT,0.04328600
ARKTRY,36.96000000
BEAMXTRY,1.41470000
CAKETRY,119.96000000
CAKETUSD,3.65200000
DYDXFDUSD,4.37200000
PIVXUSDT,0.44390000
RUNEFDUSD,7.47700000
TIATUSD,17.24000000
DOTTUSD,10.73800000
GALAFDUSD,0.05368000
WLDFDUSD,10.43500000
GASTRY,234.90000000
NTRNTRY,49.97000000
VICBTC,0.00001311
VICUSDT,0.89750000
VICTRY,29.43000000
BLURBTC,0.00001044
BLURUSDT,0.71460000
BLURTRY,23.43000000
BLURFDUSD,0.71340000
SUPERFDUSD,1.55100000
USTCFDUSD,0.03600455
USTCTRY,1.18300000
DYDXTRY,143.76000000
VANRYUSDT,0.17607000
VANRYBTC,0.00000257
BTCAEUR,62711.22000000
AEURUSDT,1.09100000
ETHAEUR,3572.33000000
EURAEUR,0.99980000
AUCTIONFDUSD,27.30000000
IOTAFDUSD,0.33990000
LUNCTRY,0.00635200
SUPERTRY,50.80000000
JTOUSDT,2.89730000
JTOFDUSD,2.89260000
JTOTRY,95.20100000
1000SATSUSDT,0.00064770
1000SATSFDUSD,0.00064300
1000SATSTRY,0.02123800
SHIBFDUSD,0.00003458
SANDFDUSD,0.74350000
MEMEETH,0.00001130
IOTATRY,11.15700000
INJFDUSD,41.25000000
FIDATRY,16.16500000
BONKUSDT,0.00003105
BONKFDUSD,0.00003102
BONKTRY,0.00101900
ACEFDUSD,13.43430000
ACEUSDT,13.46680000
ACEBNB,0.02762300
ACEBTC,0.00019640
ACETRY,441.94000000
BLZFDUSD,0.35900000
RARETRY,5.45000000
VANRYTRY,5.77400000
NFPBTC,0.00001470
NFPUSDT,1.00795000
NFPBNB,0.00206600
NFPFDUSD,1.00468000
NFPTUSD,1.00641000
NFPTRY,33.00000000
ARBUSDC,2.14720000
AVAXUSDC,43.20000000
DOTUSDC,10.77900000
INJUSDC,41.44000000
MATICUSDC,1.14230000
OPUSDC,4.55300000
ORDIUSDC,78.00000000
AIBTC,0.00003216
AIUSDT,2.19800000
AIBNB,0.00452000
AIFDUSD,2.19700000
AITUSD,2.17900000
AITRY,72.02000000
ICPFDUSD,15.26000000
LDOFDUSD,3.39600000
MOVRTRY,769.20000000
XAIBTC,0.00002289
XAIUSDT,1.56430000
XAIBNB,0.00318954
XAIFDUSD,1.56090000
XAITUSD,1.55240000
XAITRY,51.30000000
SKLTRY,3.37500000
STXFDUSD,2.81850000
TIAFDUSD,17.24000000
MANTABTC,0.00005294
MANTAUSDT,3.62400000
MANTABNB,0.00744500
MANTAFDUSD,3.59500000
MANTATRY,118.78000000
ENSFDUSD,25.30000000
ETCFDUSD,37.77000000
SUIUSDC,1.63640000
TIAUSDC,17.30000000
CHZFDUSD,0.15454000
MANTAUSDC,3.62100000
ALTBTC,0.00000814
ALTUSDT,0.55755000
ALTBNB,0.00114532
ALTFDUSD,0.55654000
ALTTRY,18.28400000
APTFDUSD,13.45230000
BLURUSDC,0.71810000
JUPUSDT,0.74810000
JUPFDUSD,0.74510000
JUPTRY,24.46000000
ALTUSDC,0.55814000
MAGICFDUSD,1.38560000
SEIUSDC,0.92080000
PYTHBTC,0.00001020
PYTHUSDT,0.69810000
PYTHFDUSD,0.69550000
PYTHTRY,22.88000000
RONINBTC,0.00005777
RONINUSDT,3.95600000
RONINFDUSD,3.92700000
RONINTRY,129.47000000
DYMBTC,0.00009695
DYMUSDT,6.65300000
DYMFDUSD,6.62600000
DYMTRY,217.69000000
JUPUSDC,0.74740000
PENDLEFDUSD,3.23430000
PIXELBTC,0.00001192
PIXELBNB,0.00167630
PIXELUSDT,0.81800000
PIXELFDUSD,0.82000000
PIXELTRY,26.81000000
STRKBTC,0.00003601
STRKUSDT,2.46700000
STRKFDUSD,2.46200000
STRKTRY,81.02000000
FILUSDC,11.31900000
HBARTRY,4.25600000
PENDLETRY,106.30000000
WLDUSDC,10.47400000
CKBTRY,0.72300000
COTITRY,8.08400000
LDOTRY,112.00000000
UNIUSDC,14.41000000
PORTALBTC,0.00003814
PORTALUSDT,2.60880000
PORTALBNB,0.00536320
PORTALFDUSD,2.60430000
PORTALTRY,85.57600000
PDABTC,0.00000436
PDAUSDT,0.30000000
AXLBTC,0.00003344
AXLUSDT,2.28510000
AXLFDUSD,2.27630000
AXLTRY,75.00000000
PEPEFDUSD,0.00000884
PIXELUSDC,0.81560000
STRKUSDC,2.48300000
UNIFDUSD,14.36500000
OMTRY,10.02700000
THETATRY,101.82000000
WIFBTC,0.00003087
WIFUSDT,2.11180000
WIFFDUSD,2.10320000
WIFTRY,69.29000000
AGIXFDUSD,1.31663000
PEPEUSDC,0.00000888
SHIBUSDC,0.00003477
THETAFDUSD,3.09200000
ARTRY,1406.00000000
